"","MARK_ID","PREFIXNUMB","BANDNUMBER","RECAP","SPECIESCOD","SPECIESNUM","STATUS","REMARKCD","AGE","SEX","WT","CULMEN","TARSUS","DATE","WING","NASALCODE","TARSALCODE","MAP_NO","FREQUENCY","NEST_NO","EASTING","NORTHING","COMMENTS","LEAD","XRAY","DNA","WAES","YEAR","REC","BANDSITE","LATITITUDE","D1","LONGITUDE","D2","REMARKS","TCOLOR","BLOOD","RTFREQ","TRAN","BRDP","SPECIES","OBS","MOMBAND","OBS2","OBS3","VIRUS","RADIO","WHOLEBLOOD","SERUM","TRAP","BTIME","RESIGHT","RESIGHT1","C_SWAB","PLOT","BANDNU_COMPLETE","Replacement 
Tarsal","Replacement 
Nasal","Date Originally 
Banded"
"2144","2005-06-19_134754814_BCL059","1347","54814",TRUE,"SPEI",NA,NA,NA,"AHY","F",1151,271,563,2005-06-19,0,"5AA","714",NA,NA,"BCL059",500528,6744016,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8314700958333,NA,-164.990289145509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,4,"TMIST",0,NA,"N",NA,NA,"134754814",NA,NA,NA
"2145","2005-06-19_134752786_TJO045","1347","52786",FALSE,"SPEI",NA,NA,NA,"AHY","F",1210,282,551,2005-06-19,0,"3JH","A5X",NA,NA,"TJO045",500366,6744063,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8318922503067,NA,-164.99326852352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,3,"TMIST",0,NA,"N",NA,NA,"134752786",NA,NA,NA
"2146","2005-06-19_134781048_TJO051","1347","81048",TRUE,"SPEI",NA,NA,NA,"AHY","F",1079,249,520,2005-06-19,0,"HH6","713",NA,NA,"TJO051",500729,6744155,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8327177382924,NA,-164.986591877478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,4,"TMIST",0,NA,"N",NA,NA,"134781048",NA,NA,NA
"2147","2005-06-19_134757948_SEA018","1347","57948",TRUE,"SPEI",NA,NA,NA,"AHY","F",1078,251,565,2005-06-19,0,"AA4","9J",NA,NA,"SEA018",502312,6746387,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8527508348565,NA,-164.957449954152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,4.5,"TMIST",0,NA,"N",NA,NA,"134757948",NA,NA,NA
"2148","2005-06-19_134752768_SEA002","1347","52768",FALSE,"SPEI",NA,NA,NA,"AHY","F",1425,525,598,2005-06-19,0,NA,"2HJ",NA,NA,"SEA002",500424,6743063,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8229140540612,NA,-164.992203971921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134752768",NA,NA,NA
"2149","2005-06-19_134752770_MLW033","1347","52770",FALSE,"COEI",NA,NA,NA,"AHY","F",1640,482,623,2005-06-19,0,NA,"6HX",NA,NA,"MLW033",501169,6746873,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8571192025746,NA,-164.978482788765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752770",NA,NA,NA
"2150","2005-06-20_134781431_MLW038","1347","81431",TRUE,"COEI",NA,NA,NA,"AHY","F",1660,475,619,2005-06-20,0,NA,"T57",NA,NA,"MLW038",503692,6745351,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8434390842948,NA,-164.9320721938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134781431",NA,NA,NA
"2151","2005-06-20_134752769_MLW036","1347","52769",FALSE,"COEI",NA,NA,NA,"AHY","F",1560,536,602,2005-06-20,0,NA,"HJI",NA,NA,"MLW036",503436,6745389,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8437825496569,NA,-164.936781570364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752769",NA,NA,NA
"2152","2005-06-20_134781374_MLW022","1347","81374",TRUE,"SPEI",NA,NA,NA,"AHY","F",1170,259,567,2005-06-20,0,"HH9","T67",NA,NA,"MLW022",500152,6746085,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8500461492439,NA,-164.997202828668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTO",NA,TRUE,FALSE,0,4,"BOW",0,NA,"N",NA,NA,"134781374",NA,NA,NA
"2153","2005-06-20_134781240_MLW034","1347","81240",TRUE,"SPEI",NA,NA,NA,"AHY","F",1182,270,567,2005-06-20,0,"AT8","X84",NA,NA,"MLW034",501156,6746874,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.857128218743,NA,-164.978722067417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTO",NA,TRUE,FALSE,0,2.5,"FMIST",0,NA,"N",NA,NA,"134781240",NA,NA,NA
"2154","2005-06-20_134752699_TRJ035","1347","52699",TRUE,"SPEI",NA,NA,NA,"AHY","F",1083,269,559,2005-06-20,0,"AH8","4HJ",NA,NA,"TRJ035",500179,6745808,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.84755920156,NA,-164.996706218632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTO",NA,TRUE,FALSE,0,5,"FMIST",0,NA,"N",NA,NA,"134752699",NA,NA,NA
"2155","2005-06-20_134776520_TRJ037","1347","76520",TRUE,"SPEI",NA,NA,NA,"AHY","F",1110,268,554,2005-06-20,0,"AT3","82X",NA,NA,"TRJ037",500274,6746424,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8530896617741,NA,-164.994957251106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTO",NA,TRUE,FALSE,0,2,"BOW",0,NA,"N",NA,NA,"134776520",NA,NA,NA
"2156","2005-06-21_134752782_TJO030","1347","52782",FALSE,"SPEI",NA,NA,NA,"AHY","F",1210,279,586,2005-06-21,0,"A2J","J3A",NA,NA,"TJO030",500671,6746177,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8508715972767,NA,-164.987651642258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTO",NA,TRUE,FALSE,0,4.5,"TMIST",0,NA,"N",NA,NA,"134752782",NA,NA,NA
"2157","2005-06-21_134752781_BCL039","1347","52781",FALSE,"SPEI",NA,NA,NA,"AHY","F",1174,249,545,2005-06-21,0,"AJ8","SJ8",NA,NA,"BCL039",500662,6745286,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8428721143538,NA,-164.987820312562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTO",NA,TRUE,FALSE,0,3,"TMIST",0,NA,"N",NA,NA,"134752781",NA,NA,NA
"2158","2005-06-21_134781233_BCL043","1347","81233",TRUE,"SPEI",NA,NA,NA,"AHY","F",1224,281,569,2005-06-21,0,"A8J","792",NA,NA,"BCL043",500337,6745820,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8476668362474,NA,-164.993798837686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTO",NA,TRUE,FALSE,0,4,"TMIST",0,NA,"N",NA,NA,"134781233",NA,NA,NA
"2159","2005-06-21_134752190_TJO020","1347","52190",TRUE,"SPEI",NA,NA,NA,"AHY","F",1035,250,541,2005-06-21,0,"A9J","3SH",NA,NA,"TJO020",499606,6746037,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8496150336592,NA,-165.00725046488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTO",NA,TRUE,FALSE,0,4,"BOW",0,NA,"N",NA,NA,"134752190",NA,NA,NA
"2160","2005-06-21_134777499_MLW017","1347","77499",TRUE,"SPEI",NA,NA,NA,"AHY","F",0,287,583,2005-06-21,0,"AX3","X08",NA,NA,"MLW017",502599,6744407,"fucked up scale",NA,NA,FALSE,NA,"2005",NA,NA,60.83497239535,NA,-164.952194560209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trj",NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134777499",NA,NA,NA
"2161","2005-06-22_NANA_BCL064",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-22,0,NA,"SA7",NA,NA,"BCL064",499838,6745904,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8484211075104,NA,-165.002981044411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2162","2005-06-22_NANA_TRJ029",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-22,0,"A3X",NA,NA,NA,"TRJ029",499360,6745699,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8465801119762,NA,-165.01177628831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2163","2005-06-22_134781318_MLW045","1347","81318",TRUE,"COEI",NA,NA,NA,"AHY","F",2001,462,642,2005-06-22,0,NA,"846",NA,NA,"MLW045",500923,6743992,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8312538994849,NA,-164.983024510899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trj",NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134781318",NA,NA,NA
"2164","2005-06-22_134752773_TRJ018","1347","52773",FALSE,"SPEI",NA,NA,NA,"AHY","F",1143,247,552,2005-06-22,0,"AX4","4HA",NA,NA,"TRJ018",502004,6744243,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8335034289802,NA,-164.963140552105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trj",NA,FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752773",NA,NA,NA
"2165","2005-06-23_NANA_TJO047",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-23,0,"J1J",NA,NA,NA,"TJO047",500476,6745240,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8424593873791,NA,-164.991242512879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2166","2005-06-22_134752771_BCL045","1347","52771",FALSE,"COEI",NA,NA,NA,"AHY","F",1580,495,620,2005-06-22,0,NA,"HJ9",NA,NA,"BCL045",500288,6745870,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8481157803597,NA,-164.994700416041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134752771",NA,NA,NA
"2167","2005-06-23_134752686_BCL057","1347","52686",TRUE,"COEI",NA,NA,NA,"AHY","F",1825,513,630,2005-06-23,0,NA,"9XA",NA,NA,"BCL057",499477,6744361,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8345675576363,NA,-165.009619825899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752686",NA,NA,NA
"2168","2005-06-23_134781434_MLW058","1347","81434",TRUE,"COEI",NA,NA,NA,"AHY","F",1950,515,607,2005-06-23,0,NA,"J2T",NA,NA,"MLW058",500121,6744370,"replaced tarsal t49",NA,NA,FALSE,NA,"2005",NA,NA,60.8346486865831,NA,-164.997774374991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134781434",NA,NA,NA
"2169","2005-06-23_134752180_TRJ021","1347","52180",TRUE,"SPEI",NA,NA,NA,"AHY","F",1185,289,568,2005-06-23,0,"A3A","S9J",NA,NA,"TRJ021",502712,6743690,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8285343213235,NA,-164.950126087959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752180",NA,NA,NA
"2170","2005-06-24_134781372_SEA012","1347","81372",TRUE,"SPEI",NA,NA,NA,"AHY","F",1136,268,547,2005-06-24,0,"A5S","15T",NA,NA,"SEA012",502054,6747115,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8592883089054,NA,-164.962190462531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134781372",NA,NA,NA
"2171","2005-06-24_134781376_MLW025","1347","81376",TRUE,"SPEI",NA,NA,NA,"AHY","F",1170,263,578,2005-06-24,0,"A6X","T42",NA,NA,"MLW025",500679,6746509,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8538523144933,NA,-164.987503255073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134781376",NA,NA,NA
"2172","2005-06-24_134752963_TRJ036","1347","52963",TRUE,"COEI",NA,NA,NA,"AHY","F",1595,508,603,2005-06-24,0,NA,"S2A",NA,NA,"TRJ036",500444,6746328,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8522276100161,NA,-164.991828758385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134752963",NA,NA,NA
"2173","2005-06-24_134752772_BCL037","1347","52772",FALSE,"SPEI",NA,NA,NA,"AHY","F",1235,271,567,2005-06-24,0,"A6S","IHJ",NA,NA,"BCL037",499746,6745735,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8469037584988,NA,-165.004673761662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752772",NA,NA,NA
"2174","2005-06-24_134782393_MLW046","1347","82393",TRUE,"COEI",NA,NA,NA,"AHY","F",1670,479,633,2005-06-24,0,NA,"49T",NA,NA,"MLW046",499381,6743069,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8229676671091,NA,-165.011381484584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134782393",NA,NA,NA
"2175","2005-06-25_NANA_MLW055",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-25,0,NA,"1SX",NA,NA,"MLW055",499382,6744215,"UPSIDE DOWN",NA,NA,FALSE,NA,"2005",NA,NA,60.8332566142901,NA,-165.011366747763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2176","2005-06-25_134752795_TRJ063","1347","52795",FALSE,"SPEI",NA,NA,NA,"AHY","F",1155,281,552,2005-06-25,0,"AS9","S9H",NA,NA,"TRJ063",500133,6743412,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.826047629703,NA,-164.997554308623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134752795",NA,NA,NA
"2177","2005-06-27_NANA_BCL067",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-27,0,"AS3",NA,NA,NA,"BCL067",500081,6743658,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8282562658981,NA,-164.998510416097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2178","2005-06-27_134752796_MLW048","1347","52796",FALSE,"COEI",NA,NA,NA,"AHY","F",0,528,651,2005-06-27,0,NA,"HT9",NA,NA,"MLW048",499625,6742831,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8208311734206,NA,-165.006894623832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752796",NA,NA,NA
"2179","2005-06-27_134776532_TRJ066","1347","76532",TRUE,"SPEI",NA,NA,NA,"AHY","F",1140,298,571,2005-06-27,0,"6JJ","9X7",NA,NA,"TRJ066",499165,6744391,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8348363683109,NA,-165.015358742018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134776532",NA,NA,NA
"2180","2005-06-27_134781321_TJO043","1347","81321",TRUE,"COEI",NA,NA,NA,"AHY","F",0,413,631,2005-06-27,0,NA,"402",NA,NA,"TJO043",499077,6744337,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8343513546839,NA,-165.016977130808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134781321",NA,NA,NA
"2181","2005-06-27_134782408_TRJ024","1347","82408",TRUE,"COEI",NA,NA,NA,"AHY","F",0,642,518,2005-06-27,0,NA,"S3T",NA,NA,"TRJ024",502349,6744139,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.83256781384,NA,-164.956796249936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134782408",NA,NA,NA
"2182","2005-06-27_134781208_MLW059","1347","81208",TRUE,"SPEI",NA,NA,NA,"AHY","F",0,270,536,2005-06-27,0,"AS7","884",NA,NA,"MLW059",501879,6744088,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8321124296386,NA,-164.965441170385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134781208",NA,NA,NA
"2183","2005-06-28_NANA_BCL060",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-28,0,"S4S",NA,NA,NA,"BCL060",500557,6743995,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8312815154457,NA,-164.989755844491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2184","2005-06-28_134752157_BCL065","1347","52157",TRUE,"SPEI",NA,NA,NA,"AHY","F",1021,298,556,2005-06-28,0,"JJ2","XA3",NA,NA,"BCL065",503350,6744614,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8368252443459,NA,-164.938377262243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134752157",NA,NA,NA
"2185","2005-06-07_NANA_TJO044",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-07,0,"TT2",NA,NA,NA,"TJO044",502854,6744854,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8389838660311,NA,-164.947497568862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2186","2005-06-28_134781366_MLW057","1347","81366",TRUE,"SPEI",NA,NA,NA,"AHY","F",1150,266,600,2005-06-28,0,"A2X","8T2",NA,NA,"MLW057",502804,6744926,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8396306466669,NA,-164.948416331417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134781366",NA,NA,NA
"2187","2005-06-28_134752793_TRJ065","1347","52793",FALSE,"SPEI",NA,NA,NA,"AHY","F",1100,267,572,2005-06-28,0,"AJ9","6HS",NA,NA,"TRJ065",499355,6744355,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8345135095454,NA,-165.011863818818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","tjo",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752793",NA,NA,NA
"2188","2005-06-28_134752792_NONE","1347","52792",NA,"SPEI",NA,NA,NA,"AHY","F",1165,257,556,2005-06-28,NA,"1AJ","HA1",NA,NA,"NONE",0,0,"NOT ASSOCIATED WITH A NEST,  6 DUCKLINGS",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TJO",NA,NA,NA,NA,"FMIST",NA,NA,"N",NA,NA,"134752792",NA,NA,NA
"2189","2005-06-12_NANA_BCL053",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-12,NA,NA,"766",NA,NA,"BCL053",503325,6745008,"YELLOW",NA,NA,NA,NA,"2005",NA,NA,60.8403628330476,NA,-164.93883037626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2190","2005-06-10_NANA_MLW005",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-10,NA,"T2T",NA,NA,NA,"MLW005",499689,6744215,NA,NA,NA,NA,NA,"2005",NA,NA,60.8332569731718,NA,-165.005720159523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2191","2005-06-08_NANA_MLW021",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-08,NA,"A8X",NA,NA,NA,"MLW021",500092,6746095,NA,NA,NA,NA,NA,"2005",NA,NA,60.8501359487599,NA,-164.998306970497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2192","2005-06-14_134752757_MLW024","1347","52757",FALSE,"COEI",NA,NA,NA,"AHY","F",1695,490,626,2005-06-14,NA,NA,"J5H",NA,NA,"MLW024",500997,6746610,NA,NA,NA,NA,NA,"2005",NA,NA,60.8547584315781,NA,-164.981650062533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TJO",NA,NA,NA,NA,"FMIST",NA,NA,"N",NA,NA,"134752757",NA,NA,NA
"2193","2005-06-16_NANA_PLF003",NA,NA,TRUE,"COEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-16,NA,NA,"921",NA,NA,"PLF003",499407,6743049,NA,NA,NA,NA,NA,"2005",NA,NA,60.8227881438531,NA,-165.010903364367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2194","2005-06-06_NANA_PLF005",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-06,NA,"T9T",NA,NA,NA,"PLF005",499318,6742773,NA,NA,NA,NA,NA,"2005",NA,NA,60.820310032734,NA,-165.012538818667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2195","2005-06-06_NANA_PLF013",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-06,NA,NA,"506",NA,NA,"PLF013",499973,6743578,NA,NA,NA,NA,NA,"2005",NA,NA,60.8275380221945,NA,-165.000496516836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2196","2005-06-10_134781307_TRJ004","1347","81307",TRUE,"COEI",NA,NA,NA,"AHY","F",1822,516,616,2005-06-10,NA,NA,"795",NA,NA,"TRJ004",500025,6743996,NA,NA,NA,NA,NA,"2005",NA,NA,60.8312908831594,NA,-164.999540208327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TRJ",NA,NA,NA,NA,"FMIST",NA,NA,"N",NA,NA,"134781307",NA,NA,NA
"2197","2005-06-10_134781347_TRJ006","1347","81347",TRUE,"COEI",NA,NA,NA,"AHY","F",1640,427,631,2005-06-10,NA,NA,"15X",NA,NA,"TRJ006",500133,6743931,NA,NA,NA,NA,NA,"2005",NA,NA,60.8307072829901,NA,-164.997553952864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TRJ",NA,NA,NA,NA,"BOW",NA,NA,"N",NA,NA,"134781347",NA,NA,NA
"2198","2005-06-06_NANA_TRJ014",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-06,NA,NA,"395",NA,NA,"TRJ014",500748,6743391,NA,NA,NA,NA,NA,"2005",NA,NA,60.8258584071694,NA,-164.986245365754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2199","2005-06-23_NANA_TRJ019",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-23,NA,"AH1",NA,NA,NA,"TRJ019",502153,6744090,NA,NA,NA,NA,NA,"2005",NA,NA,60.8321289957924,NA,-164.960401703361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2200","2005-06-23_NANA_TRJ034",NA,NA,TRUE,"COEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-23,NA,NA,"T39",NA,NA,"TRJ034",500077,6745491,NA,NA,NA,NA,NA,"2005",NA,NA,60.844713172471,NA,-164.998583247943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2201","2005-06-06_NANA_TRJ064",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2005-06-06,NA,NA,"NJ",NA,NA,"TRJ064",499210,6744338,NA,NA,NA,NA,NA,"2005",NA,NA,60.8343606195117,NA,-165.014530809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTHER",NA,TRUE,"Y",NA,NA,"NANA",NA,NA,NA
"2202","2005-06-15_134752754_MLW052","1347","52754",NA,"COEI",NA,NA,NA,"AHY","F",NA,495,662,2005-06-15,NA,NA,"J9X",NA,NA,"MLW052",500942,6744363,NA,NA,NA,NA,NA,"2005",NA,NA,60.8345847414403,NA,-164.98267326786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TRJ",NA,NA,NA,NA,"FMIST",NA,NA,"N",NA,NA,"134752754",NA,NA,NA
