"","CAPTURE","FIRST_MARK","NASAL","SEX","NEST_NO","DATE","TIME","OBS","EASTING","NORTHING","ZONE","ASSOC","COMMENTS","Year","SPECIES","TARSALCODE","PLOT","RESIGHT","BAND #","RESIGHT_METHOD","Year Banded","...24","Culmen","Tarsus","Peviously had nasal disk?","...28","LAT","LON"
"444",FALSE,"NONE","NON","F","BAND",1995-05-23,1000,"TLM",501500,"6744000",NA,"FLOC","paired & w/spei pair","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"445",FALSE,"NONE","NON","F","BAND",1995-05-23,1000,"TLM",501500,"6744000",NA,"FLOC","paired &w/spei pair","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"446",FALSE,"NONE","NON","F","BAND",1995-05-23,1025,"TLM",501500,"6744000",NA,"ALON","flushed off bank no nest","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"447",FALSE,"NONE","NON","F","BAND",1995-05-23,1040,"TLM",501500,"6744000",NA,"PAIR","flying; plt30","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"448",FALSE,"TARSAL","NON","F","BAND",1995-05-23,1052,"TLM",501500,"6744000",NA,"ALON","flying around plt30","1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"449",FALSE,"NASAL","PRE","F","BAND",1995-05-23,1421,"TLM",503000,"6744000",NA,"PAIR","lake including 7 SPEI pairs","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"450",FALSE,"NONE","NON","F","BAND",1995-05-23,1421,"TLM",503000,"6744000",NA,"PAIR","lake with 7 SPEI pairs","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"451",FALSE,"NASAL","PRE","F","BAND",1995-05-23,1421,"TLM",503000,"6744000",NA,"PAIR","same lake with 7 spei pairs","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"452",FALSE,"NONE","NON","F","BAND",1995-05-23,1421,"TLM",503000,"6744000",NA,"PAIR","same lake w/ 7 spei pairs","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"453",FALSE,"NONE","NON","F","BAND",1995-05-23,1421,"TLM",503000,"6744000",NA,"PAIR","same lake with 7 spei pairs","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"454",FALSE,"NONE","NON","F","BAND",1995-05-23,1421,"TLM",503000,"6744000",NA,"PAIR","same lake with 7 spei pairs","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"455",FALSE,"NONE","NON","F","BAND",1995-05-23,1421,"TLM",503000,"6744000",NA,"PAIR","same lake with 7 spei pairs plt32","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"456",FALSE,"NONE","NON","F","BAND",1995-05-23,1421,"TLM",503000,"6744000",NA,"PAIR","same lake with 7 spei pairs plt32","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"457",FALSE,"NONE","NON","F","BAND",1995-05-23,1425,"TLM",503000,"6744000",NA,"ALON","""paleface"" female with white spectacle","1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313154723324,-164.9448249524
"458",FALSE,"NASAL","NON","F","BAND",1995-05-23,1530,"TLM",501500,"6744000",NA,"PAIR","flying near plot 30","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"459",FALSE,"NONE","NON","F","MRB004",1995-05-25,1705,"MRB",500500,"6743500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"460",FALSE,"NONE","NON","F","BAND",1995-05-25,1025,"MRB",5e+05,"6744500",NA,"PAIR",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"461",FALSE,"NONE","UNK","F","BAND",1995-05-25,1015,"MRB",5e+05,"6744500",NA,"PAIR",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"462",FALSE,"NASAL","PRE","F","BAND",1995-05-25,1025,"MRB",5e+05,"6744000",NA,"PAIR",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"463",FALSE,"NONE","NON","F","BAND",1995-05-25,1230,"MRB",5e+05,"6744000",NA,"PAIR",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"464",FALSE,"NONE","NON","F","BAND",1995-05-25,1230,"MRB",5e+05,"6744000",NA,"ALON",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"465",FALSE,"NONE","NON","F","BAND",1995-05-25,1335,"MRB",5e+05,"6744000",NA,"FLOC","with 2 males","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"466",FALSE,"NONE","UNK","F","BAND",1995-05-25,1725,"MRB",500500,"6743500",NA,"PAIR","on lakeshore","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"467",FALSE,"NASAL","PRE","F","MRB003",1995-05-25,1620,"MRB",500500,"6743500",NA,NA,NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"468",FALSE,"NONE","NON","F","TLM007",1995-05-25,1325,"TLM",499000,"6744500",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358146031957,-165.018394264905
"469",FALSE,"NONE","NON","F","BAND",1995-05-25,955,"TLM",5e+05,"6744500",NA,"FLOC","flying through camp w/another spei pair","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"470",FALSE,"NONE","NON","F","BAND",1995-05-25,955,"TLM",5e+05,"6744500",NA,"FLOC","prd flying through camp w/another pair","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"471",FALSE,"NONE","NON","F","BAND",1995-05-25,957,"TLM",5e+05,"6744500",NA,"PAIR","swimming just off plot 24","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"472",FALSE,"NASAL","PRE","F","BAND",1995-05-25,1045,"TLM",5e+05,"6744000",NA,"PAIR","loafing bank plot 26","1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"473",FALSE,"NONE","NON","F","BAND",1995-05-25,1145,"TLM",5e+05,"6744500",NA,"ALON","flying around plot 24","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358158616651,-165
"474",FALSE,"NONE","NON","F","BAND",1995-05-25,1236,"TLM",5e+05,"6744000",NA,"PAIR","loafing bank plot 26","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"475",FALSE,"NASAL","PRE","F","BAND",1995-05-25,1248,"TLM",5e+05,"6744000",NA,"PAIR","loafing bank plt25","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"476",FALSE,"NONE","NON","F","BAND",1995-05-25,1630,"TLM",5e+05,"6744000",NA,"PAIR","loafing staying within sm area","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"477",FALSE,"NONE","NON","F","BAND",1995-05-25,1650,"TLM",5e+05,"6744000",NA,"FLOC","flying with 2 male spei","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"478",FALSE,"NONE","NON","F","BAND",1995-05-25,1653,"TLM",5e+05,"6744000",NA,"PAIR","loafing wishbone lake","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313267964795,-165
"479",FALSE,"NONE","NON","F","MRB007",1995-05-26,1545,"MRB",502000,"6746500",NA,"NEST","flushed from nest","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8537670546301,-164.963190833483
"480",FALSE,"NONE","UNK","F","BAND",1995-05-26,1203,"MRB",503000,"6745500",NA,"FLOC","on lakeshore with another pair of SPEI","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447826525995,-164.944801743643
"481",FALSE,"NONE","UNK","F","BAND",1995-05-26,1203,"MRB",503000,"6745500",NA,"FLOC","on lakeshore w/ 2 males & 1 female SPEI","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447826525995,-164.944801743643
"482",FALSE,"NONE","UNK","F","MRB010",1995-05-28,1353,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"483",FALSE,"TARSAL","NON","F","MRB011",1995-05-28,1455,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"484",FALSE,"NONE","NON","F","MRB012",1995-05-28,1630,"MRB",501000,"6744500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358146031957,-164.981605735095
"485",FALSE,"TARSAL","NON","F","MRB014",1995-05-29,1325,"MRB",503000,"6745000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"486",FALSE,"NONE","UNK","F","MRB016",1995-05-29,1520,"MRB",503000,"6745000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"487",FALSE,"NASAL","E82","F","MRB017",1995-05-30,1100,"MRB",5e+05,"6746000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492830390959,-165
"488",FALSE,"NASAL","PRE","F","MRB019",1995-05-30,1530,"MRB",499500,"6746000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-165.009201002045
"489",FALSE,"NONE","NON","F","MRB021",1995-05-31,1320,"MRB",500500,"6748000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8672389183662,-164.99079383292
"490",FALSE,"NONE","UNK","F","MRBO22",1995-05-31,1345,"MRB",500500,"6748000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8672389183662,-164.99079383292
"491",FALSE,"NONE","UNK","F","MRB025",1995-06-01,1430,"MRB",500500,"6743500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"492",FALSE,"TARSAL","NON","F","MRB027",1995-06-02,1215,"MRB",501500,"6744000",NA,"NEST","Egg 3 has sm.chip, not fully broken thru","1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"493",FALSE,"NASAL","PRE","F","MRB029",1995-06-02,1315,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"494",FALSE,"NASAL","PRE","F","MRB030",1995-06-02,1350,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"495",FALSE,"NONE","UNK","F","MRB031",1995-06-02,1530,"MRB",502000,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"496",FALSE,"NONE","NON","F","MRB032",1995-06-02,1550,"MRB",502000,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"497",FALSE,"TARSAL","NON","F","MRB033",1995-06-02,1640,"MRB",502000,"6744000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"498",FALSE,"NONE","UNK","F","MRB034",1995-06-03,1130,"MRB",501000,"6746000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492817799345,-164.981597996329
"499",FALSE,"NONE","NON","F","MRB036",1995-06-03,1340,"MRB",501000,"6746000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492817799345,-164.981597996329
"500",FALSE,"NONE","NON","F","MRB037",1995-06-03,1510,"MRB",501000,"6746000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492817799345,-164.981597996329
"501",FALSE,"NASAL","E77","F","MRB039",1995-06-03,1730,"MRB",500500,"6745500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"502",FALSE,"NONE","UNK","F","MRB040",1995-06-03,1755,"MRB",500500,"6745500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"503",FALSE,"TARSAL","NON","F","MRB041",1995-06-04,1110,"MRB",499500,"6744500",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358155470477,-165.009197132661
"504",FALSE,"NONE","NON","F","MRB042",1995-06-04,1130,"MRB",499500,"6744500",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358155470477,-165.009197132661
"505",FALSE,"NONE","UNK","F","MRB046",1995-06-05,1630,"MRB",502500,"6745500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447861146575,-164.954001449203
"506",FALSE,"NONE","UNK","F","MRB049",1995-06-07,1425,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"507",FALSE,"NONE","UNK","F","MRB050",1995-06-07,1525,"MRB",501000,"6744500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358146031957,-164.981605735095
"508",FALSE,"NONE","NON","F","MRB051",1995-06-08,1040,"MRB",502500,"6745000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"509",FALSE,"NASAL","PRE","F","MRB052",1995-06-08,1105,"MRB",502500,"6745000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402970569557,-164.954007898171
"510",FALSE,"NONE","NON","F","MRB053",1995-06-08,1205,"MRB",502500,"6744500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358079962325,-164.95401434505
"511",FALSE,"NONE","NON","F","MRB054",1995-06-08,1305,"MRB",503000,"6745000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"512",FALSE,"NONE","NON","F","MRB055",1995-06-08,1435,"MRB",503000,"6745000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"513",FALSE,"NONE","NON","F","MRB056",1995-06-08,1510,"MRB",503500,"6745000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402895047595,-164.935611069143
"514",FALSE,"NONE","NON","F","MRB060",1995-06-09,1245,"MRB",5e+05,"6746000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492830390959,-165
"515",FALSE,"NONE","NON","F","MRB061",1995-06-12,1050,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"516",FALSE,"NONE","NON","F","MRB062",1995-06-12,1235,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"517",FALSE,"NONE","NON","F","MRB063",1995-06-13,1305,"MRB",500500,"6746000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-164.990798997955
"518",FALSE,"NONE","NON","F","MRB064",1995-06-13,1405,"MRB",501000,"6745500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447927240423,-164.981600576754
"519",FALSE,"NASAL","PRE","F","MRB065",1995-06-16,1045,"MRB",502000,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"520",FALSE,"NONE","NON","F","MRB067",1995-06-17,1905,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"521",FALSE,"NASAL","PRE","F","MRB071",1995-06-25,1110,"MRB",502000,"6745000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402998890299,-164.963206316029
"522",FALSE,"NASAL","E61","F","MRB003",1995-06-04,1700,"MRB",500500,"6743500",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"523",FALSE,"NONE","NON","F","MRB004",1995-06-04,1620,"MRB",500500,"6743500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"524",FALSE,"NONE","NON","F","MRB007",1995-06-05,1150,"MRB",502000,"6746500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8537670546301,-164.963190833483
"525",FALSE,"NONE","NON","F","MRB010",1995-06-07,1405,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"526",FALSE,"NONE","NON","F","MRB011",1995-06-07,1540,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"527",FALSE,"NONE","NON","F","MRB012",1995-06-07,1510,"MRB",501000,"6744500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358146031957,-164.981605735095
"528",FALSE,"TARSAL","NON","F","MRB014",1995-06-08,1410,"MRB",503000,"6745000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"529",FALSE,"NONE","NON","F","MRB016",1995-06-08,1325,"MRB",503000,"6745000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402935955321,-164.944809482403
"530",FALSE,"NASAL","E82","F","MRB017",1995-06-09,1040,"MRB",5e+05,"6746000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492830390959,-165
"531",FALSE,"NASAL","PRE","F","MRB019",1995-06-09,1425,"MRB",499500,"6746000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-165.009201002045
"532",FALSE,"NONE","NON","F","MRB021",1995-06-10,1600,"MRB",500500,"6748000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8672389183662,-164.99079383292
"533",FALSE,"TARSAL","NON","F","MRB027",1995-06-12,1035,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"534",FALSE,"NASAL","E58","F","MRB030",1995-06-12,1115,"MRB",501500,"6744000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313239654421,-164.972412470563
"535",FALSE,"NONE","NON","F","MRB031",1995-06-12,1600,"MRB",502000,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"536",FALSE,"NONE","NON","F","MRB033",1995-06-12,1608,"MRB",502000,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"537",FALSE,"TARSAL","NON","F","TLM016",1995-05-26,1927,"TLM",501000,"6745000",NA,"NEST","male joined f. on lake,see TLM notes","1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403036651295,-164.981603156343
"538",FALSE,"TARSAL","NON","F","TLM017",1995-05-27,1248,"TLM",5e+05,"6745500",NA,"NEST",NA,"1995",NA,"RED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.844793982973,-165
"539",FALSE,"NASAL","PRE","F","TLM018",1995-05-27,1350,"TLM",500500,"6745500",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"540",FALSE,"NONE","NON","F","TLM019",1995-05-27,1434,"TLM",500500,"6745500",NA,"NEST","pair stayed close,returned to nest site","1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447936682404,-164.990800288168
"541",FALSE,"NASAL","PRE","F","TLM026",1995-05-29,1325,"TLM",503500,"6745000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402895047595,-164.935611069143
"542",FALSE,"NONE","NON","F","TLM028",1995-05-29,1732,"TLM",502000,"6745000",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402998890299,-164.963206316029
"543",FALSE,"META","NON","F","TLM029",1995-05-29,1743,"TLM",502000,"6745000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8402998890299,-164.963206316029
"544",FALSE,"NONE","NON","F","TLM030",1995-05-30,1346,"TLM",5e+05,"6745500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.844793982973,-165
"545",FALSE,"META","PRE","F","TLM031",1995-05-30,1346,"TLM",5e+05,"6745500",NA,"NEST",NA,"1995",NA,"AO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.844793982973,-165
"546",FALSE,"NASAL","PRE","F","TLM032",1995-05-30,1753,"TLM",499500,"6745000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8403046091545,-165.009198422038
"547",FALSE,"NONE","NON","F","TLM033",1995-05-31,1046,"TLM",500500,"6746500",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8537717773505,-164.990797707325
"548",FALSE,"NASAL","E69","F","TLM034",1995-06-01,1123,"TLM",500500,"6744000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313264819197,-164.990804156298
"549",FALSE,"NONE","NON","F","TLM039",1995-06-01,1517,"TLM",500500,"6743500",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"550",FALSE,"NASAL","E93","F","TLM040",1995-06-01,1800,"TLM",500500,"6743500",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8268374137702,-164.990805444839
"551",FALSE,"NASAL","E86","F","TLM043",1995-06-02,1026,"TLM",502500,"6744000",NA,"NEST",NA,"1995",NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313189324878,-164.954020789839
"552",FALSE,"NASAL","PRE","F","TLM044",1995-06-02,1108,"TLM",502500,"6744000",NA,"NEST",NA,"1995",NA,"7E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313189324878,-164.954020789839
"553",FALSE,"NONE","NON","F","TLM045",1995-06-02,1134,"TLM",502500,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313189324878,-164.954020789839
"554",FALSE,"NONE","NON","F","TLM046",1995-06-02,1154,"TLM",502500,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313189324878,-164.954020789839
"555",FALSE,"NONE","NON","F","TLM048",1995-06-02,1503,"TLM",503000,"6744500",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358045354431,-164.944817218655
"556",FALSE,"NONE","NON","F","TLM051",1995-06-02,1651,"TLM",502000,"6744500",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8358108277879,-164.963211473533
"557",FALSE,"NONE","NON","F","TLM052",1995-06-02,1734,"TLM",502000,"6744000",NA,"NEST",NA,"1995",NA,"UNK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8313217635245,-164.963216629366
"558",FALSE,"NONE","NON","F","TLM056",1995-06-03,1241,"TLM",500500,"6746000",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-164.990798997955
"559",FALSE,"NASAL","PRE","F","TLM057",1995-06-03,1345,"TLM",500500,"6746000",NA,"NEST",NA,"1995",NA,"YN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-164.990798997955
"560",FALSE,"NONE","NON","F","TLM058",1995-06-03,1400,"TLM",500500,"6746000",NA,"NEST",NA,"1995",NA,"NON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8492827243056,-164.990798997955
"561",FALSE,"META","NON","F","TLM059",1995-06-03,1533,"TLM",501000,"6745500",NA,"NEST",NA,"1995",NA,"YEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8447927240423,-164.981600576754
